년,월,공장,공정코드, 일일_생산목표량 ,,,,,,,,,,,,,,,
2026,10,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,10,A관(1공장),[11] 사출조립,"258,979",,,,,1.09,,,,,,,,,,
2026,10,A관(1공장),[21] 분리,"258,979",,,,,1.09,,,,,,,,,,
2026,10,A관(1공장),[46] 하이드레이션/전면검사,"155,492",,,,,1.09,,,,,,,,,,
2026,10,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,10,A관(1공장),[81] 누수/규격검사,"148,147",,,"148,147",,1.09,,,31,"4,592,566",,,,,,
2026,10,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,10,C관(2공장),[11] 사출조립,"1,036,914",,,,,1.09,,,,,,,,,,
2026,10,C관(2공장),[21] 분리,"1,036,914",,,,,1.09,,,,,,,,,,
2026,10,C관(2공장),[46] 하이드레이션/전면검사,"908,850",,,,,1.09,,,,,,,,,,
2026,10,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,10,C관(2공장),[81] 누수/규격검사,"851,556",,,"851,556",,1.09,,,31,"26,398,222",,,,,,
2026,10,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,10,S관(3공장),[11] 사출조립,"334,167",,,,,1.09,,,,,,,,,,
2026,10,S관(3공장),[21] 분리,"334,167",,,,,1.09,,,,,,,,,,
2026,10,S관(3공장),[46] 하이드레이션/전면검사,"212,198",,,,"1,182,615",1.09,,,,,,,,,,
2026,10,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,10,S관(3공장),[81] 누수/규격검사,"182,913",,,"182,913","36,661,076",1.09,,,31,"5,670,288",,,,,,
2026,11,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,11,A관(1공장),[11] 사출조립,"258,979",,,,,1,,,,,,,,,,
2026,11,A관(1공장),[21] 분리,"258,979",,,,,1,,,,,,,,,,
2026,11,A관(1공장),[46] 하이드레이션/전면검사,"155,492",,,,,1,,,,,,,,,,
2026,11,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,11,A관(1공장),[81] 누수/규격검사,"148,147",,,"148,147",,1,,,30,"4,444,419",,,,,,
2026,11,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,11,C관(2공장),[11] 사출조립,"1,036,914",,,,,1,,,,,,,,,,
2026,11,C관(2공장),[21] 분리,"1,036,914",,,,,1,,,,,,,,,,
2026,11,C관(2공장),[46] 하이드레이션/전면검사,"908,850",,,,,1,,,,,,,,,,
2026,11,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,11,C관(2공장),[81] 누수/규격검사,"851,556",,,"851,556",,1,,,30,"25,546,667",,,,,,
2026,11,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
2026,11,S관(3공장),[11] 사출조립,"334,167",,,,,1,,,,,,,,,,
2026,11,S관(3공장),[21] 분리,"334,167",,,,,1,,,,,,,,,,
2026,11,S관(3공장),[46] 하이드레이션/전면검사,"212,198",,,,"1,182,615",1,,,,,,,,,,
2026,11,S관(3공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,11,S관(3공장),[81] 누수/규격검사,"182,913",,,"182,913","35,478,461",1,,,30,"5,487,375",,,,,,
2026,12,A관(1공장),[01] 배합,,,,,,,,,날짜,누수규격기준 월 생산목표량,,,,,,
2026,12,A관(1공장),[11] 사출조립,"258,979",,,,,1,,,,,,,,,,
2026,12,A관(1공장),[21] 분리,"258,979",,,,,1,,,,,,,,,,
2026,12,A관(1공장),[46] 하이드레이션/전면검사,"155,492",,,,,1,,,,,,,,,,
2026,12,A관(1공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,12,A관(1공장),[81] 누수/규격검사,"148,147",,,"148,147",,1,,,20,"2,962,946",,,,,,
2026,12,C관(2공장),[01] 배합,,,,,,,,,,,,,,,,
2026,12,C관(2공장),[11] 사출조립,"1,036,914",,,,,1,,,,,,,,,,
2026,12,C관(2공장),[21] 분리,"1,036,914",,,,,1,,,,,,,,,,
2026,12,C관(2공장),[46] 하이드레이션/전면검사,"908,850",,,,,1,,,,,,,,,,
2026,12,C관(2공장),[56] 접착/ 멸균,,,,,,,,,,,,,,,,
2026,12,C관(2공장),[81] 누수/규격검사,"851,556",,,"851,556",,1,,,20,"17,031,111",,,,,,
2026,12,S관(3공장),[01] 배합,,,,,,,,,,,,,,,,
