품목코드,품명,사출창고,분리창고,검사접착,누수규격,완제품,불용재고
P0019A-01.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,64245,0
P0019A-01.75SGR,1-Day_iris_Suzy Gray,0,0,0,0,35510,0
P0019A-02.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,23570,0
P0019A-02.25SGR,1-Day_iris_Suzy Gray,0,0,0,0,25470,0
P0019A-02.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,42190,0
P0019A-02.75SGR,1-Day_iris_Suzy Gray,0,0,0,0,31290,0
P0019A-03.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,19895,0
P0019A-03.25SGR,1-Day_iris_Suzy Gray,0,0,0,0,7020,0
P0019A-03.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,27920,0
P0019A-03.75SGR,1-Day_iris_Suzy Gray,0,0,0,0,7780,0
P0019A-04.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,18580,0
P0019A-04.25SGR,1-Day_iris_Suzy Gray,0,0,0,0,28420,0
P0019A-04.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,34555,0
P0019A-04.75SGR,1-Day_iris_Suzy Gray,0,0,0,0,21165,0
P0019A-05.00SGR,1-Day_iris_Suzy Gray,0,0,0,2650,23050,0
P0019A-05.25SGR,1-Day_iris_Suzy Gray,0,0,0,0,23005,0
P0019A-05.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,0,0
P0019A-05.75SGR,1-Day_iris_Suzy Gray,0,0,0,0,31435,0
P0019A-06.00SGR,1-Day_iris_Suzy Gray,0,0,2675,0,12235,0
P0019A-06.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,22800,0
P0019A-07.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,18240,0
P0019A-07.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,20265,0
P0019A-08.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,10890,0
P0019A-08.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,15605,0
P0019A-09.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,0,0
P0019A-09.50SGR,1-Day_iris_Suzy Gray,0,0,0,0,23450,0
P0019A-10.00SGR,1-Day_iris_Suzy Gray,0,0,0,0,26160,0
P0034A-00.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1225,0
P0034A-00.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,0,0
P0034A-00.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,705,0
P0034A-01.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,885,0
P0034A-01.25JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,2125,0
P0034A-01.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,450,0
P0034A-01.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,375,0
P0034A-02.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,905,0
P0034A-02.25JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,3360,0
P0034A-02.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,305,0
P0034A-02.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,185,0
P0034A-03.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,3180,0
P0034A-03.25JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1280,0
P0034A-03.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,260,0
P0034A-03.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,535,0
P0034A-04.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1360,0
P0034A-04.25JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,7745,0
P0034A-04.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,11750,0
P0034A-04.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,245,0
P0034A-05.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1600,0
P0034A-05.25JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,400,0
P0034A-05.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1035,0
P0034A-05.75JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,260,0
P0034A-06.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1145,0
P0034A-06.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,155,0
P0034A-07.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,2470,0
P0034A-07.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,1810,0
P0034A-08.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,90,0
P0034A-08.50JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,80,0
P0034A-09.00JAZ,Coastal_JazzBlack(신형리드지),0,0,0,0,185,0
P0036A-00.00,1-Day_58(NEW),0,0,0,0,0,2730
P0036A-00.50,1-Day_58(NEW),0,0,0,0,0,1600
P0036A-00.75,1-Day_58(NEW),0,0,0,0,1940,5455
P0036A-01.00,1-Day_58(NEW),0,0,0,0,2230,0
P0036A-01.25,1-Day_58(NEW),0,0,0,0,4475,270
P0036A-01.50,1-Day_58(NEW),0,0,0,0,3555,0
P0036A-01.75,1-Day_58(NEW),0,0,0,0,6485,0
P0036A-02.00,1-Day_58(NEW),0,0,0,0,4685,0
P0036A-02.25,1-Day_58(NEW),0,0,0,0,5295,0
P0036A-02.50,1-Day_58(NEW),0,0,0,0,4800,1225
P0036A-02.75,1-Day_58(NEW),0,0,0,0,5780,0
P0036A-03.00,1-Day_58(NEW),0,0,0,0,6315,0
P0036A-03.25,1-Day_58(NEW),0,0,0,0,4275,0
P0036A-03.50,1-Day_58(NEW),0,0,0,0,7260,0
P0036A-03.75,1-Day_58(NEW),0,0,0,0,5260,0
P0036A-04.00,1-Day_58(NEW),0,0,0,0,4820,0
P0036A-04.25,1-Day_58(NEW),0,0,0,0,3490,0
P0036A-04.50,1-Day_58(NEW),0,0,0,0,5965,0
P0036A-04.75,1-Day_58(NEW),0,0,0,0,4420,0
P0036A-05.00,1-Day_58(NEW),0,0,0,0,3785,0
P0036A-05.25,1-Day_58(NEW),0,0,0,0,5445,0
P0036A-05.50,1-Day_58(NEW),0,0,0,0,3975,0
P0036A-05.75,1-Day_58(NEW),0,0,0,0,6885,0
P0036A-06.00,1-Day_58(NEW),0,0,0,0,2885,0
P0036A-06.50,1-Day_58(NEW),0,0,0,0,2710,40
P0036A-07.00,1-Day_58(NEW),0,0,0,0,5635,0
P0036A-07.50,1-Day_58(NEW),0,0,0,0,3110,0
P0036A-08.00,1-Day_58(NEW),0,0,0,0,3925,0
P0036A-08.50,1-Day_58(NEW),0,0,0,0,6875,0
P0036A-09.00,1-Day_58(NEW),0,0,0,0,5175,95
P0036A-09.50,1-Day_58(NEW),0,0,0,0,4200,3150
P0036A-10.00,1-Day_58(NEW),0,0,0,0,6110,2420
P0036A-10.50,1-Day_58(NEW),0,0,0,0,2525,0
P0036A-11.00,1-Day_58(NEW),0,0,0,0,2145,0
P0036A-11.50,1-Day_58(NEW),0,0,0,0,2270,0
P0036A-12.00,1-Day_58(NEW),0,0,0,0,465,0
P0037A-00.00JAB,IRIS_Jazz black(NEW),0,0,0,0,14555,9575
P0037A-00.50JAB,IRIS_Jazz black(NEW),0,0,0,0,5320,15965
P0037A-00.75JAB,IRIS_Jazz black(NEW),0,0,0,0,8060,14125
P0037A-01.00JAB,IRIS_Jazz black(NEW),0,0,0,0,8880,9610
P0037A-01.25JAB,IRIS_Jazz black(NEW),0,0,0,0,22630,2695
P0037A-01.50JAB,IRIS_Jazz black(NEW),0,0,0,0,4715,0
P0037A-01.75JAB,IRIS_Jazz black(NEW),0,0,0,0,6370,13640
P0037A-02.00JAB,IRIS_Jazz black(NEW),0,0,0,0,11500,2225
P0037A-02.25JAB,IRIS_Jazz black(NEW),0,0,0,0,5025,0
P0037A-02.50JAB,IRIS_Jazz black(NEW),0,0,0,0,5650,3080
P0037A-02.75JAB,IRIS_Jazz black(NEW),0,0,0,0,3300,5005
P0037A-03.00JAB,IRIS_Jazz black(NEW),0,0,0,0,7240,2285
P0037A-03.25JAB,IRIS_Jazz black(NEW),0,0,0,0,6835,0
P0037A-03.50JAB,IRIS_Jazz black(NEW),0,0,0,0,7715,790
P0037A-03.75JAB,IRIS_Jazz black(NEW),0,0,0,0,770,0
P0037A-04.00JAB,IRIS_Jazz black(NEW),0,0,0,0,6155,0
P0037A-04.25JAB,IRIS_Jazz black(NEW),0,0,0,0,2895,0
P0037A-04.50JAB,IRIS_Jazz black(NEW),0,0,0,0,10280,0
P0037A-04.75JAB,IRIS_Jazz black(NEW),0,0,0,0,7110,0
P0037A-05.00JAB,IRIS_Jazz black(NEW),0,0,0,0,6610,3650
P0037A-05.25JAB,IRIS_Jazz black(NEW),0,0,0,0,3485,1770
P0037A-05.50JAB,IRIS_Jazz black(NEW),0,0,0,0,7895,3180
P0037A-05.75JAB,IRIS_Jazz black(NEW),0,0,0,0,7245,5115
P0037A-06.00JAB,IRIS_Jazz black(NEW),0,0,0,0,9660,2055
P0037A-06.50JAB,IRIS_Jazz black(NEW),0,0,0,0,4865,1885
P0037A-07.00JAB,IRIS_Jazz black(NEW),0,0,0,0,6305,2850
P0037A-07.50JAB,IRIS_Jazz black(NEW),0,0,0,0,5975,3255
P0037A-08.00JAB,IRIS_Jazz black(NEW),0,0,0,0,5285,1630
P0037A-08.50JAB,IRIS_Jazz black(NEW),0,0,0,0,4320,13815
P0037A-09.00JAB,IRIS_Jazz black(NEW),0,0,0,0,3955,7035
P0037A-09.50JAB,IRIS_Jazz black(NEW),0,0,0,0,5230,4570
P0037A-10.00JAB,IRIS_Jazz black(NEW),0,0,0,0,5805,1345
P0038A-00.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,23100,1395
P0038A-00.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,9790,8605
P0038A-00.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,3300,9935
P0038A-01.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,6205,6915
P0038A-01.25SOB,IRIS_Soul Brown(NEW),0,0,0,0,4090,0
P0038A-01.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,6915,915
P0038A-01.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,4945,0
P0038A-02.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,6000,1730
P0038A-02.25SOB,IRIS_Soul Brown(NEW),0,0,0,0,8380,10840
P0038A-02.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,7700,10070
P0038A-02.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,6630,3870
P0038A-03.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,9510,0
P0038A-03.25SOB,IRIS_Soul Brown(NEW),0,0,0,0,6585,0
P0038A-03.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,12150,0
P0038A-03.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,19295,410
P0038A-04.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,50610,0
P0038A-04.25SOB,IRIS_Soul Brown(NEW),0,0,0,0,16565,0
P0038A-04.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,6665,9350
P0038A-04.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,9810,50
P0038A-05.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,1740,0
P0038A-05.25SOB,IRIS_Soul Brown(NEW),0,0,0,0,4760,1445
P0038A-05.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,8440,0
P0038A-05.75SOB,IRIS_Soul Brown(NEW),0,0,0,0,5375,285
P0038A-06.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,8995,16810
P0038A-06.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,3015,9940
P0038A-07.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,6815,0
P0038A-07.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,11690,3265
P0038A-08.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,10705,260
P0038A-08.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,2610,0
P0038A-09.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,16310,2105
P0038A-09.50SOB,IRIS_Soul Brown(NEW),0,0,0,0,8045,2400
P0038A-10.00SOB,IRIS_Soul Brown(NEW),0,0,0,0,14695,21800
P0039A-00.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,15030,0
P0039A-00.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,795,14245
P0039A-00.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,5785,16585
P0039A-01.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,19005,0
P0039A-01.25RHA,IRIS_Rhapsody(NEW),0,0,0,0,23050,3155
P0039A-01.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,20615,7110
P0039A-01.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,7260,1020
P0039A-02.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,5145,70
P0039A-02.25RHA,IRIS_Rhapsody(NEW),0,0,0,0,22055,1785
P0039A-02.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,29225,275
P0039A-02.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,24010,0
P0039A-03.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,8605,635
P0039A-03.25RHA,IRIS_Rhapsody(NEW),0,0,0,0,13810,240
P0039A-03.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,12195,0
P0039A-03.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,14450,2605
P0039A-04.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,3050,0
P0039A-04.25RHA,IRIS_Rhapsody(NEW),0,0,0,0,9410,0
P0039A-04.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,22410,7555
P0039A-04.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,31160,2255
P0039A-05.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,20975,8690
P0039A-05.25RHA,IRIS_Rhapsody(NEW),0,0,0,0,11730,3495
P0039A-05.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,14765,345
P0039A-05.75RHA,IRIS_Rhapsody(NEW),0,0,0,0,5470,245
P0039A-06.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,15325,0
P0039A-06.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,7745,0
P0039A-07.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,38055,0
P0039A-07.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,12075,250
P0039A-08.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,11525,8940
P0039A-08.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,12545,5295
P0039A-09.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,5580,480
P0039A-09.50RHA,IRIS_Rhapsody(NEW),0,0,0,0,11770,555
P0039A-10.00RHA,IRIS_Rhapsody(NEW),0,0,0,0,3890,0
P0054A-04.50SKG3,PIA_1-Day_Skin Grege_14.2,0,0,0,0,100,0
P0054A-04.75SKG3,PIA_1-Day_Skin Grege_14.2,0,0,0,0,180,0
P0054A-09.50SKG3,PIA_1-Day_Skin Grege_14.2,0,0,0,0,100,0
P0088A+00.50,1-Day_58(수출용_파랑),0,0,0,0,1885,0
P0088A+00.75,1-Day_58(수출용_파랑),0,0,0,0,1195,0
P0088A+01.00,1-Day_58(수출용_파랑),0,0,0,0,1480,0
P0088A+01.25,1-Day_58(수출용_파랑),0,0,0,0,2600,0
P0088A+01.50,1-Day_58(수출용_파랑),0,0,0,0,370,0
P0088A+01.75,1-Day_58(수출용_파랑),0,0,0,0,80,0
P0088A+02.00,1-Day_58(수출용_파랑),0,0,0,0,2310,0
P0088A+02.25,1-Day_58(수출용_파랑),0,0,0,0,1690,0
P0088A+02.50,1-Day_58(수출용_파랑),0,0,0,0,1400,0
P0088A+02.75,1-Day_58(수출용_파랑),0,0,0,0,785,0
P0088A+03.00,1-Day_58(수출용_파랑),0,0,0,0,1320,0
P0088A+03.25,1-Day_58(수출용_파랑),0,0,0,0,1230,0
P0088A+03.50,1-Day_58(수출용_파랑),0,0,0,0,2560,0
P0088A+03.75,1-Day_58(수출용_파랑),0,0,0,0,1420,0
P0088A+04.00,1-Day_58(수출용_파랑),0,0,0,0,1135,0
P0088A+04.25,1-Day_58(수출용_파랑),0,0,0,0,2930,0
P0088A+04.50,1-Day_58(수출용_파랑),0,0,0,0,940,0
P0088A+04.75,1-Day_58(수출용_파랑),0,0,0,0,1855,0
P0088A+05.00,1-Day_58(수출용_파랑),0,0,0,0,2640,0
P0088A+05.25,1-Day_58(수출용_파랑),0,0,0,0,505,0
P0088A+05.50,1-Day_58(수출용_파랑),0,0,0,0,3680,0
P0088A+05.75,1-Day_58(수출용_파랑),0,0,0,0,3430,0
P0088A+06.00,1-Day_58(수출용_파랑),0,0,0,0,1070,0
P0088A-00.00,1-Day_58(수출용_파랑),0,0,0,0,1310,0
P0088A-00.25,1-Day_58(수출용_파랑),0,0,0,0,1025,0
P0088A-00.50,1-Day_58(수출용_파랑),0,0,0,0,565,0
P0088A-00.75,1-Day_58(수출용_파랑),0,0,0,0,3270,0
P0088A-01.00,1-Day_58(수출용_파랑),0,0,0,0,1110,0
P0088A-01.25,1-Day_58(수출용_파랑),0,0,0,0,3195,0
P0088A-01.50,1-Day_58(수출용_파랑),0,0,0,0,1385,0
P0088A-01.75,1-Day_58(수출용_파랑),0,0,0,0,7060,0
P0088A-02.00,1-Day_58(수출용_파랑),0,0,0,0,3035,0
P0088A-02.25,1-Day_58(수출용_파랑),0,0,0,0,330,0
P0088A-02.50,1-Day_58(수출용_파랑),0,0,0,0,9080,0
P0088A-02.75,1-Day_58(수출용_파랑),0,0,0,0,4535,0
P0088A-03.00,1-Day_58(수출용_파랑),0,0,0,0,6320,0
P0088A-03.25,1-Day_58(수출용_파랑),0,0,0,0,3440,0
P0088A-03.50,1-Day_58(수출용_파랑),0,0,0,0,9630,0
P0088A-03.75,1-Day_58(수출용_파랑),0,0,0,0,2275,0
P0088A-04.00,1-Day_58(수출용_파랑),0,0,0,0,9305,0
P0088A-04.25,1-Day_58(수출용_파랑),0,0,0,0,2500,0
P0088A-04.50,1-Day_58(수출용_파랑),0,0,0,0,3115,0
P0088A-04.75,1-Day_58(수출용_파랑),0,0,0,0,1660,0
P0088A-05.00,1-Day_58(수출용_파랑),0,0,0,0,3515,0
P0088A-05.25,1-Day_58(수출용_파랑),0,0,0,0,2080,0
P0088A-05.50,1-Day_58(수출용_파랑),0,0,0,0,1070,0
P0088A-05.75,1-Day_58(수출용_파랑),0,0,0,0,6195,0
P0088A-06.00,1-Day_58(수출용_파랑),0,0,0,0,4535,0
P0088A-06.50,1-Day_58(수출용_파랑),0,0,0,0,3120,0
P0088A-07.00,1-Day_58(수출용_파랑),0,0,0,0,3335,0
P0088A-07.50,1-Day_58(수출용_파랑),0,0,0,0,3575,0
P0088A-08.00,1-Day_58(수출용_파랑),0,0,0,0,4085,0
P0088A-08.50,1-Day_58(수출용_파랑),0,0,0,0,3300,0
P0088A-09.00,1-Day_58(수출용_파랑),0,0,0,0,245,0
P0088A-09.50,1-Day_58(수출용_파랑),0,0,0,0,3720,0
P0088A-10.00,1-Day_58(수출용_파랑),0,0,0,0,2485,0
P0088A-10.50,1-Day_58(수출용_파랑),0,0,0,0,1830,0
P0088A-11.00,1-Day_58(수출용_파랑),0,0,0,0,4105,0
P0088A-11.50,1-Day_58(수출용_파랑),0,0,0,0,2220,0
P0088A-12.00,1-Day_58(수출용_파랑),0,0,0,0,570,0
P0095A+01.25,1-Day_58(Marshal),0,0,0,0,825,0
P0095A+02.50,1-Day_58(Marshal),0,0,0,0,1070,0
P0095A-00.25,1-Day_58(Marshal),0,0,0,0,140,0
P0095A-00.50,1-Day_58(Marshal),0,0,0,0,70,0
P0095A-09.50,1-Day_58(Marshal),0,0,0,0,1920,0
P0095A-11.00,1-Day_58(Marshal),0,0,0,0,1600,0
P0095A-12.00,1-Day_58(Marshal),0,0,0,0,1250,0
P0096A8.60-00.75,1-DAY_Metha(무지리드지),0,0,0,0,820,0
P0096A8.60-01.00,1-DAY_Metha(무지리드지),0,0,0,0,630,0
P0096A8.60-01.25,1-DAY_Metha(무지리드지),0,0,0,0,420,0
P0096A8.60-01.50,1-DAY_Metha(무지리드지),0,0,0,0,825,0
P0096A8.60-01.75,1-DAY_Metha(무지리드지),0,0,0,0,505,0
P0096A8.60-02.00,1-DAY_Metha(무지리드지),0,0,0,0,490,0
P0096A8.60-02.25,1-DAY_Metha(무지리드지),0,0,0,0,1010,0
P0096A8.60-02.50,1-DAY_Metha(무지리드지),0,0,0,0,660,0
P0096A8.60-02.75,1-DAY_Metha(무지리드지),0,0,0,0,925,0
P0096A8.60-03.00,1-DAY_Metha(무지리드지),0,0,0,0,290,0
P0096A8.60-03.25,1-DAY_Metha(무지리드지),0,0,0,0,580,0
P0096A8.60-03.50,1-DAY_Metha(무지리드지),0,0,0,0,450,0
P0096A8.60-03.75,1-DAY_Metha(무지리드지),0,0,0,0,390,0
P0096A8.60-04.00,1-DAY_Metha(무지리드지),0,0,0,0,205,0
P0096A8.60-04.25,1-DAY_Metha(무지리드지),0,0,0,0,675,0
P0096A8.60-04.50,1-DAY_Metha(무지리드지),0,0,0,0,1535,0
P0096A8.60-04.75,1-DAY_Metha(무지리드지),0,0,0,0,1395,0
P0096A8.60-05.00,1-DAY_Metha(무지리드지),0,0,0,0,475,0
P0096A8.60-05.50,1-DAY_Metha(무지리드지),0,0,0,0,910,0
P0096A8.60-06.00,1-DAY_Metha(무지리드지),0,0,0,0,690,0
P0096A8.60-06.50,1-DAY_Metha(무지리드지),0,0,0,0,230,0
P0096A8.60-07.00,1-DAY_Metha(무지리드지),0,0,0,0,1330,0
P0096A8.60-07.50,1-DAY_Metha(무지리드지),0,0,0,0,1710,0
P0096A8.60-08.00,1-DAY_Metha(무지리드지),0,0,0,0,2120,0
P0096A8.60-08.50,1-DAY_Metha(무지리드지),0,0,0,0,700,0
P0096A8.60-09.00,1-DAY_Metha(무지리드지),0,0,0,0,30,0
P0101A-00.50,sincere Natural 1day,0,0,0,0,13085,0
P0101A-00.75,sincere Natural 1day,0,0,0,0,23760,0
P0101A-01.00,sincere Natural 1day,0,0,0,0,9440,0
P0101A-01.25,sincere Natural 1day,0,0,0,0,15010,0
P0101A-01.50,sincere Natural 1day,0,0,0,0,26010,0
P0101A-01.75,sincere Natural 1day,0,0,0,0,9185,0
P0101A-02.00,sincere Natural 1day,0,0,0,0,23315,0
P0101A-02.25,sincere Natural 1day,0,0,0,1885,7255,0
P0101A-02.50,sincere Natural 1day,0,0,0,0,13545,0
P0101A-02.75,sincere Natural 1day,0,0,0,0,14095,0
P0101A-03.00,sincere Natural 1day,0,0,0,0,21095,0
P0101A-03.25,sincere Natural 1day,0,0,0,5600,14720,0
P0101A-03.50,sincere Natural 1day,0,0,0,0,11210,0
P0101A-03.75,sincere Natural 1day,0,0,0,1785,19225,0
P0101A-04.00,sincere Natural 1day,0,0,0,1810,15830,0
P0101A-04.25,sincere Natural 1day,0,0,0,0,21715,0
P0101A-04.50,sincere Natural 1day,0,0,0,0,9620,0
P0101A-04.75,sincere Natural 1day,0,0,0,0,14560,0
P0101A-05.00,sincere Natural 1day,0,0,0,1665,22585,0
P0101A-05.25,sincere Natural 1day,0,0,0,1585,27255,0
P0101A-05.50,sincere Natural 1day,0,0,0,0,25885,0
P0101A-05.75,sincere Natural 1day,0,0,0,0,7865,0
P0101A-06.00,sincere Natural 1day,0,0,0,0,19935,0
P0101A-06.50,sincere Natural 1day,0,0,0,0,8805,0
P0101A-07.00,sincere Natural 1day,0,0,0,0,33100,0
P0101A-07.50,sincere Natural 1day,0,0,0,0,5530,0
P0101A-08.00,sincere Natural 1day,0,0,0,0,11145,0
P0101A-08.50,sincere Natural 1day,0,0,0,0,13320,0
P0101A-09.00,sincere Natural 1day,0,0,0,0,5495,0
P0101A-09.50,sincere Natural 1day,0,0,0,0,14135,0
P0101A-10.00,sincere Natural 1day,0,0,0,0,7625,0
P0101A-10.50,sincere Natural 1day,0,0,0,0,3290,0
P0101A-11.00,sincere Natural 1day,0,0,0,0,8955,0
P0101A-11.50,sincere Natural 1day,0,0,0,0,18400,0
P0101A-12.00,sincere Natural 1day,0,0,0,0,13140,0
P0102A-00.50,sincere NATURALI clear 1day,0,0,0,0,140,0
P0102A-01.00,sincere NATURALI clear 1day,0,0,0,0,305,0
P0102A-01.25,sincere NATURALI clear 1day,0,0,0,0,360,0
P0102A-01.50,sincere NATURALI clear 1day,0,0,0,0,315,0
P0102A-01.75,sincere NATURALI clear 1day,0,0,0,0,225,0
P0102A-02.00,sincere NATURALI clear 1day,0,0,0,0,255,0
P0102A-02.25,sincere NATURALI clear 1day,0,0,0,0,90,0
P0102A-02.50,sincere NATURALI clear 1day,0,0,0,0,465,0
P0102A-02.75,sincere NATURALI clear 1day,0,0,0,0,80,0
P0102A-03.00,sincere NATURALI clear 1day,0,0,0,0,165,0
P0102A-03.25,sincere NATURALI clear 1day,0,0,0,0,885,0
P0102A-03.50,sincere NATURALI clear 1day,0,0,0,0,515,0
P0102A-03.75,sincere NATURALI clear 1day,0,0,0,0,140,0
P0102A-04.00,sincere NATURALI clear 1day,0,0,0,0,580,0
P0102A-04.25,sincere NATURALI clear 1day,0,0,0,0,180,0
P0102A-04.50,sincere NATURALI clear 1day,0,0,0,0,405,0
P0102A-04.75,sincere NATURALI clear 1day,0,0,0,0,90,0
P0102A-05.00,sincere NATURALI clear 1day,0,0,0,0,110,0
P0102A-05.25,sincere NATURALI clear 1day,0,0,0,0,685,0
P0102A-05.75,sincere NATURALI clear 1day,0,0,0,0,1285,0
P0102A-06.00,sincere NATURALI clear 1day,0,0,0,0,320,0
P0102A-06.50,sincere NATURALI clear 1day,0,0,0,0,155,0
P0102A-07.00,sincere NATURALI clear 1day,0,0,0,0,390,0
P0102A-07.50,sincere NATURALI clear 1day,0,0,0,0,350,0
P0102A-08.00,sincere NATURALI clear 1day,0,0,0,0,905,0
P0102A-09.50,sincere NATURALI clear 1day,0,0,0,0,2050,0
P0104A-00.00PUC,Clalen D_Iris_Pure Choco,0,0,0,0,13070,0
P0104A-00.75PUC,Clalen D_Iris_Pure Choco,0,0,0,0,3030,0
P0104A-01.00PUC,Clalen D_Iris_Pure Choco,0,0,0,0,3850,0
P0104A-01.25PUC,Clalen D_Iris_Pure Choco,0,0,0,0,2595,0
P0104A-01.50PUC,Clalen D_Iris_Pure Choco,0,0,0,0,6580,0
P0104A-01.75PUC,Clalen D_Iris_Pure Choco,0,0,0,0,6060,0
P0104A-02.00PUC,Clalen D_Iris_Pure Choco,0,0,0,0,2595,0
P0104A-02.25PUC,Clalen D_Iris_Pure Choco,0,0,0,0,2930,0
P0104A-02.50PUC,Clalen D_Iris_Pure Choco,0,0,0,0,11525,0
P0104A-02.75PUC,Clalen D_Iris_Pure Choco,0,0,0,0,5300,0
P0104A-03.00PUC,Clalen D_Iris_Pure Choco,0,0,0,0,14405,0
P0104A-03.25PUC,Clalen D_Iris_Pure Choco,0,0,0,0,2555,0
P0104A-03.50PUC,Clalen D_Iris_Pure Choco,0,0,0,0,3690,0
P0104A-03.75PUC,Clalen D_Iris_Pure Choco,0,0,0,0,2180,0
P0104A-04.00PUC,Clalen D_Iris_Pure Choco,0,0,0,0,3505,0
P0104A-04.25PUC,Clalen D_Iris_Pure Choco,0,0,0,0,3805,0
P0104A-04.50PUC,Clalen D_Iris_Pure Choco,0,0,0,0,9505,0
