수주번호,이니셜,수출국가,성명,거래처명,출고예상일,화폐,판매코드,품명,생산품명,품목코드,Q코드,R코드,수량,단가,수주금액,상태,포장단위,신규분류코드,수주일자,가격조건,공장,잔여수량,잔여수주수량,사출창고,분리창고,검사접착,누수규격검사,제품재고,생산필요량,사출필요량,분리필요량,하이드레이션/전면검사필요량,접착/멸균필요량,누수/규격검사필요량
예외-2025-09-25-S176-02.75-P0176A-02.75MBN3-57,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-02.75,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-02.75MBN3,Q0176-02.75MBN3,R0176-02.75MBN3,9500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,9500,0,0,0,0,3480,9500,20481,16642,11453,11261,9689
예외-2025-09-25-S176-03.00-P0176A-03.00MBN3-58,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-03.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-03.00MBN3,Q0176-03.00MBN3,R0176-03.00MBN3,11250,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,11250,3083,2751,4533,4015,25125,189,0,0,0,0,0
예외-2025-09-25-S176-03.25-P0176A-03.25MBN3-59,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-03.25,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-03.25MBN3,Q0176-03.25MBN3,R0176-03.25MBN3,8000,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,8000,4761,2252,14483,2900,16405,5655,0,0,0,0,2868
예외-2025-09-25-S176-03.50-P0176A-03.50MBN3-60,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-03.50,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-03.50MBN3,Q0176-03.50MBN3,R0176-03.50MBN3,9500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,9500,7245,4670,9301,4075,13710,9500,0,0,0,0,6344
예외-2025-09-25-S176-03.75-P0176A-03.75MBN3-61,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-03.75,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-03.75MBN3,Q0176-03.75MBN3,R0176-03.75MBN3,10500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,10500,0,0,2865,0,100,10500,20236,16443,11316,11126,10709
예외-2025-09-25-S176-04.00-P0176A-04.00MBN3-62,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-04.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-04.00MBN3,Q0176-04.00MBN3,R0176-04.00MBN3,9500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,9500,0,0,5316,1445,4000,9500,13586,11040,7597,7470,8992
예외-2025-09-25-S176-04.25-P0176A-04.25MBN3-63,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-04.25,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-04.25MBN3,Q0176-04.25MBN3,R0176-04.25MBN3,8000,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,8000,3799,6373,9496,7310,4745,8000,0,0,0,0,4225
예외-2025-09-25-S176-04.50-P0176A-04.50MBN3-64,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-04.50,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-04.50MBN3,Q0176-04.50MBN3,R0176-04.50MBN3,8500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,8500,0,0,0,0,10,8500,18325,14890,10247,10075,8669
예외-2025-09-25-S176-04.75-P0176A-04.75MBN3-65,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-04.75,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-04.75MBN3,Q0176-04.75MBN3,R0176-04.75MBN3,8000,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,8000,0,0,797,660,0,8000,15843,12874,8859,8711,7858
예외-2025-09-25-S176-05.00-P0176A-05.00MBN3-66,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-05.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-05.00MBN3,Q0176-05.00MBN3,R0176-05.00MBN3,11250,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,11250,0,0,1405,0,4490,11250,22568,18339,12620,12408,11474
예외-2025-09-25-S176-05.50-P0176A-05.50MBN3-67,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-05.50,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-05.50MBN3,Q0176-05.50MBN3,R0176-05.50MBN3,11500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,11500,0,0,874,595,55,11500,23428,19038,13101,12882,11467
예외-2025-09-25-S176-06.00-P0176A-06.00MBN3-68,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-06.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-06.00MBN3,Q0176-06.00MBN3,R0176-06.00MBN3,8500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,8500,0,0,0,0,2725,8500,18327,14892,10248,10076,8669
예외-2025-09-25-S176-06.50-P0176A-06.50MBN3-69,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-06.50,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-06.50MBN3,Q0176-06.50MBN3,R0176-06.50MBN3,7000,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,7000,0,0,0,0,55,7000,15091,12263,8439,8298,7139
예외-2025-09-25-S176-07.00-P0176A-07.00MBN3-70,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-07.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-07.00MBN3,Q0176-07.00MBN3,R0176-07.00MBN3,4250,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,4250,0,0,0,0,2220,4250,9164,7446,5124,5038,4335
예외-2025-09-25-S176-07.50-P0176A-07.50MBN3-71,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-07.50,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-07.50MBN3,Q0176-07.50MBN3,R0176-07.50MBN3,3500,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,3500,0,0,0,0,0,3500,7546,6132,4219,4149,3570
예외-2025-09-25-S176-08.00-P0176A-08.00MBN3-72,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-28,,S176-08.00,Clalen O2O2 D_Mute Brown_45%,Clalen O2O2 D_Mute Brown_45%,P0176A-08.00MBN3,Q0176-08.00MBN3,R0176-08.00MBN3,3750,,,접수,16.666666666666668,Si_1-Day_Color_Sph,2025-09-25,,S관(3공장),0,3750,0,0,0,0,4215,1035,2234,1815,1249,1228,1056
예외-2025-11-12-S615-00.00-P3405A-00.00SPC-73,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-00.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-00.00SPC,Q3405-00.00SPC,R3405-00.00SPC,77100,,,접수,30,Si_1-Day_Color_Sph,2025-11-12,,S관(3공장),0,77100,0,0,0,0,67450,74708,161055,130873,90065,88557,76197
예외-2025-11-13-S615-01.00-P3405A-01.00SPC-74,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-01.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-01.00SPC,Q3405-01.00SPC,R3405-01.00SPC,11100,,,접수,30,Si_1-Day_Color_Sph,2025-11-13,,S관(3공장),0,11100,0,1582,0,0,8700,11100,23204,18856,13381,13157,11321
예외-2025-11-14-S615-01.25-P3405A-01.25SPC-75,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-01.25,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-01.25SPC,Q3405-01.25SPC,R3405-01.25SPC,6600,,,접수,30,Si_1-Day_Color_Sph,2025-11-14,,S관(3공장),0,6600,0,0,0,0,21620,6600,14231,11563,7957,7824,6731
예외-2025-11-15-S615-01.50-P3405A-01.50SPC-76,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-01.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-01.50SPC,Q3405-01.50SPC,R3405-01.50SPC,8700,,,접수,30,Si_1-Day_Color_Sph,2025-11-15,,S관(3공장),0,8700,0,0,0,0,31420,0,0,0,0,0,0
예외-2025-11-16-S615-01.75-P3405A-01.75SPC-77,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-01.75,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-01.75SPC,Q3405-01.75SPC,R3405-01.75SPC,8400,,,접수,30,Si_1-Day_Color_Sph,2025-11-16,,S관(3공장),0,8400,0,0,0,0,10615,8400,18110,14716,10127,9957,8567
예외-2025-11-17-S615-02.00-P3405A-02.00SPC-78,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-02.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-02.00SPC,Q3405-02.00SPC,R3405-02.00SPC,9600,,,접수,30,Si_1-Day_Color_Sph,2025-11-17,,S관(3공장),0,9600,0,0,0,0,29525,0,0,0,0,0,0
예외-2025-11-18-S615-02.25-P3405A-02.25SPC-79,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-02.25,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-02.25SPC,Q3405-02.25SPC,R3405-02.25SPC,7800,,,접수,30,Si_1-Day_Color_Sph,2025-11-18,,S관(3공장),0,7800,0,1341,0,0,13495,7800,16356,13290,9403,9245,7955
예외-2025-11-19-S615-02.50-P3405A-02.50SPC-80,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-02.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-02.50SPC,Q3405-02.50SPC,R3405-02.50SPC,11700,,,접수,30,Si_1-Day_Color_Sph,2025-11-19,,S관(3공장),0,11700,0,0,0,0,14190,11700,25223,20496,14105,13868,11933
예외-2025-11-20-S615-02.75-P3405A-02.75SPC-81,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-02.75,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-02.75SPC,Q3405-02.75SPC,R3405-02.75SPC,11400,,,접수,30,Si_1-Day_Color_Sph,2025-11-20,,S관(3공장),0,11400,0,0,0,0,43355,0,0,0,0,0,0
예외-2025-11-21-S615-03.00-P3405A-03.00SPC-82,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-03.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-03.00SPC,Q3405-03.00SPC,R3405-03.00SPC,13500,,,접수,30,Si_1-Day_Color_Sph,2025-11-21,,S관(3공장),0,13500,0,0,0,0,6410,13500,29103,23649,16275,16002,13769
예외-2025-11-22-S615-03.25-P3405A-03.25SPC-83,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-03.25,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-03.25SPC,Q3405-03.25SPC,R3405-03.25SPC,9600,,,접수,30,Si_1-Day_Color_Sph,2025-11-22,,S관(3공장),0,9600,0,0,0,0,14175,9600,20696,16817,11573,11379,9791
예외-2025-11-23-S615-03.50-P3405A-03.50SPC-84,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-03.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-03.50SPC,Q3405-03.50SPC,R3405-03.50SPC,11400,,,접수,30,Si_1-Day_Color_Sph,2025-11-23,,S관(3공장),0,11400,0,0,0,0,14535,9201,19839,16121,11094,10908,9385
예외-2025-11-24-S615-03.75-P3405A-03.75SPC-85,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-03.75,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-03.75SPC,Q3405-03.75SPC,R3405-03.75SPC,12600,,,접수,30,Si_1-Day_Color_Sph,2025-11-24,,S관(3공장),0,12600,0,0,0,0,15905,1315,2840,2307,1587,1560,1342
예외-2025-11-25-S615-04.00-P3405A-04.00SPC-86,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-04.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-04.00SPC,Q3405-04.00SPC,R3405-04.00SPC,11400,,,접수,30,Si_1-Day_Color_Sph,2025-11-25,,S관(3공장),0,11400,0,0,0,0,10575,11400,24577,19971,13743,13513,11627
예외-2025-11-26-S615-04.25-P3405A-04.25SPC-87,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-04.25,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-04.25SPC,Q3405-04.25SPC,R3405-04.25SPC,9600,,,접수,30,Si_1-Day_Color_Sph,2025-11-26,,S관(3공장),0,9600,0,0,0,0,34440,236,512,416,286,281,241
예외-2025-11-27-S615-04.50-P3405A-04.50SPC-88,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-04.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-04.50SPC,Q3405-04.50SPC,R3405-04.50SPC,10200,,,접수,30,Si_1-Day_Color_Sph,2025-11-27,,S관(3공장),0,10200,0,0,0,0,60525,0,0,0,0,0,0
예외-2025-11-28-S615-04.75-P3405A-04.75SPC-89,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-04.75,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-04.75SPC,Q3405-04.75SPC,R3405-04.75SPC,9600,,,접수,30,Si_1-Day_Color_Sph,2025-11-28,,S관(3공장),0,9600,0,0,0,0,20950,0,0,0,0,0,0
예외-2025-11-29-S615-05.00-P3405A-05.00SPC-90,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-05.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-05.00SPC,Q3405-05.00SPC,R3405-05.00SPC,13500,,,접수,30,Si_1-Day_Color_Sph,2025-11-29,,S관(3공장),0,13500,0,0,0,0,26445,0,0,0,0,0,0
예외-2025-11-30-S615-05.50-P3405A-05.50SPC-91,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-05.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-05.50SPC,Q3405-05.50SPC,R3405-05.50SPC,13800,,,접수,30,Si_1-Day_Color_Sph,2025-11-30,,S관(3공장),0,13800,0,0,0,0,21540,13800,29750,24174,16636,16358,14074
예외-2025-12-01-S615-06.00-P3405A-06.00SPC-92,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-06.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-06.00SPC,Q3405-06.00SPC,R3405-06.00SPC,10200,,,접수,30,Si_1-Day_Color_Sph,2025-12-01,,S관(3공장),0,10200,0,0,0,0,10345,10200,21992,17871,12298,12091,10403
예외-2025-12-02-S615-06.50-P3405A-06.50SPC-93,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-06.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-06.50SPC,Q3405-06.50SPC,R3405-06.50SPC,8400,,,접수,30,Si_1-Day_Color_Sph,2025-12-02,,S관(3공장),0,8400,0,0,0,0,19155,0,0,0,0,0,0
예외-2025-12-03-S615-07.00-P3405A-07.00SPC-94,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-07.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-07.00SPC,Q3405-07.00SPC,R3405-07.00SPC,5100,,,접수,30,Si_1-Day_Color_Sph,2025-12-03,,S관(3공장),0,5100,0,0,0,0,17690,0,0,0,0,0,0
예외-2025-12-04-S615-07.50-P3405A-07.50SPC-95,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-07.50,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-07.50SPC,Q3405-07.50SPC,R3405-07.50SPC,4200,,,접수,30,Si_1-Day_Color_Sph,2025-12-04,,S관(3공장),0,4200,0,0,0,0,18415,0,0,0,0,0,0
예외-2025-12-05-S615-08.00-P3405A-08.00SPC-96,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S615-08.00,O2O2 D_Sepia Choco EX,O2O2 D_Sepia Choco EX,P3405A-08.00SPC,Q3405-08.00SPC,R3405-08.00SPC,4500,,,접수,30,Si_1-Day_Color_Sph,2025-12-05,,S관(3공장),0,4500,0,0,0,0,8320,0,0,0,0,0,0
예외-2025-12-06-S617-00.00-P3406A-00.00ASB-97,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-00.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-00.00ASB,Q3406-00.00ASB,R3406-00.00ASB,77100,,,접수,30,Si_1-Day_Color_Sph,2025-12-06,,S관(3공장),0,77100,0,0,0,0,5460,77100,166209,135061,92947,91391,78636
예외-2025-12-07-S617-01.00-P3406A-01.00ASB-98,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-01.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-01.00ASB,Q3406-01.00ASB,R3406-01.00ASB,11100,,,접수,30,Si_1-Day_Color_Sph,2025-12-07,,S관(3공장),0,11100,0,0,0,0,8695,6721,14491,11775,8103,7967,6855
예외-2025-12-08-S617-01.25-P3406A-01.25ASB-99,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-01.25,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-01.25ASB,Q3406-01.25ASB,R3406-01.25ASB,6600,,,접수,30,Si_1-Day_Color_Sph,2025-12-08,,S관(3공장),0,6600,0,0,0,0,35605,0,0,0,0,0,0
예외-2025-12-09-S617-01.50-P3406A-01.50ASB-100,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-01.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-01.50ASB,Q3406-01.50ASB,R3406-01.50ASB,8700,,,접수,30,Si_1-Day_Color_Sph,2025-12-09,,S관(3공장),0,8700,0,0,0,0,19100,0,0,0,0,0,0
예외-2025-12-10-S617-01.75-P3406A-01.75ASB-101,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-01.75,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-01.75ASB,Q3406-01.75ASB,R3406-01.75ASB,8400,,,접수,30,Si_1-Day_Color_Sph,2025-12-10,,S관(3공장),0,8400,0,0,0,0,5765,6225,13422,10906,7505,7379,6349
예외-2025-12-11-S617-02.00-P3406A-02.00ASB-102,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-02.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-02.00ASB,Q3406-02.00ASB,R3406-02.00ASB,9600,,,접수,30,Si_1-Day_Color_Sph,2025-12-11,,S관(3공장),0,9600,0,0,0,0,3230,9600,20700,16820,11575,11381,9791
예외-2025-12-12-S617-02.25-P3406A-02.25ASB-103,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-02.25,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-02.25ASB,Q3406-02.25ASB,R3406-02.25ASB,7800,,,접수,30,Si_1-Day_Color_Sph,2025-12-12,,S관(3공장),0,7800,0,0,0,0,11055,2345,5058,4110,2828,2780,2392
예외-2025-12-13-S617-02.50-P3406A-02.50ASB-104,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-02.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-02.50ASB,Q3406-02.50ASB,R3406-02.50ASB,11700,,,접수,30,Si_1-Day_Color_Sph,2025-12-13,,S관(3공장),0,11700,0,0,0,0,9785,7251,15636,12705,8743,8596,7396
예외-2025-12-14-S617-02.75-P3406A-02.75ASB-105,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-02.75,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-02.75ASB,Q3406-02.75ASB,R3406-02.75ASB,11400,,,접수,30,Si_1-Day_Color_Sph,2025-12-14,,S관(3공장),0,11400,0,0,0,0,16195,11400,24577,19971,13743,13513,11627
예외-2025-12-15-S617-03.00-P3406A-03.00ASB-106,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-03.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-03.00ASB,Q3406-03.00ASB,R3406-03.00ASB,13500,,,접수,30,Si_1-Day_Color_Sph,2025-12-15,,S관(3공장),0,13500,0,0,0,0,12830,12860,27728,22531,15505,15245,13117
예외-2025-12-16-S617-03.25-P3406A-03.25ASB-107,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-03.25,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-03.25ASB,Q3406-03.25ASB,R3406-03.25ASB,9600,,,접수,30,Si_1-Day_Color_Sph,2025-12-16,,S관(3공장),0,9600,0,0,0,0,6510,7844,16914,13744,9458,9299,8001
예외-2025-12-17-S617-03.50-P3406A-03.50ASB-108,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-03.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-03.50ASB,Q3406-03.50ASB,R3406-03.50ASB,11400,,,접수,30,Si_1-Day_Color_Sph,2025-12-17,,S관(3공장),0,11400,0,0,0,0,7275,9803,21136,17175,11819,11621,9999
예외-2025-12-18-S617-03.75-P3406A-03.75ASB-109,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-03.75,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-03.75ASB,Q3406-03.75ASB,R3406-03.75ASB,12600,,,접수,30,Si_1-Day_Color_Sph,2025-12-18,,S관(3공장),0,12600,0,0,0,0,6465,10575,22800,18527,12750,12536,10786
예외-2025-12-19-S617-04.00-P3406A-04.00ASB-110,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-04.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-04.00ASB,Q3406-04.00ASB,R3406-04.00ASB,11400,,,접수,30,Si_1-Day_Color_Sph,2025-12-19,,S관(3공장),0,11400,0,0,0,0,8120,3610,7785,6326,4353,4280,3682
예외-2025-12-20-S617-04.25-P3406A-04.25ASB-111,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-04.25,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-04.25ASB,Q3406-04.25ASB,R3406-04.25ASB,9600,,,접수,30,Si_1-Day_Color_Sph,2025-12-20,,S관(3공장),0,9600,0,0,0,0,19055,0,0,0,0,0,0
예외-2025-12-21-S617-04.50-P3406A-04.50ASB-112,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-04.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-04.50ASB,Q3406-04.50ASB,R3406-04.50ASB,10200,,,접수,30,Si_1-Day_Color_Sph,2025-12-21,,S관(3공장),0,10200,0,0,0,0,8930,5824,12560,10206,7023,6905,5941
예외-2025-12-22-S617-04.75-P3406A-04.75ASB-113,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-04.75,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-04.75ASB,Q3406-04.75ASB,R3406-04.75ASB,9600,,,접수,30,Si_1-Day_Color_Sph,2025-12-22,,S관(3공장),0,9600,0,0,0,0,10240,2548,5496,4466,3073,3021,2599
예외-2025-12-23-S617-05.00-P3406A-05.00ASB-114,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-05.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-05.00ASB,Q3406-05.00ASB,R3406-05.00ASB,13500,,,접수,30,Si_1-Day_Color_Sph,2025-12-23,,S관(3공장),0,13500,0,0,0,0,5790,11402,24586,19978,13748,13517,11630
예외-2025-12-24-S617-05.50-P3406A-05.50ASB-115,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-05.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-05.50ASB,Q3406-05.50ASB,R3406-05.50ASB,13800,,,접수,30,Si_1-Day_Color_Sph,2025-12-24,,S관(3공장),0,13800,0,0,0,0,24860,0,0,0,0,0,0
예외-2025-12-25-S617-06.00-P3406A-06.00ASB-116,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-06.00,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-06.00ASB,Q3406-06.00ASB,R3406-06.00ASB,10200,,,접수,30,Si_1-Day_Color_Sph,2025-12-25,,S관(3공장),0,10200,0,0,0,0,18540,0,0,0,0,0,0
예외-2025-12-26-S617-06.50-P3406A-06.50ASB-117,틱톡글로벌,예외:틱톡글로벌,임건훈,틱톡글로벌,2026-02-20,,S617-06.50,O2O2 D_Ash Brown EX,O2O2 D_Ash Brown EX,P3406A-06.50ASB,Q3406-06.50ASB,R3406-06.50ASB,8400,,,접수,30,Si_1-Day_Color_Sph,2025-12-26,,S관(3공장),0,8400,0,0,0,0,22885,0,0,0,0,0,0
